5.4	3.9	1.3	0.4	0.115365838	0.330406166	0.95228688	0.85156494	0.270175886	0.298064832	0.686692272	0.290426531	0.870537818	0.959196126	0.646871098	0.909841398	0.096539087	0.309709653	0.846423282	0.990055929
5.1	3.5	1.4	0.3	0.839480881	0.737621279	0.596176664	0.758239445	0.30384915	0.366589085	0.028936031	0.414700627	0.196902616	0.540336543	0.556116853	0.400182592	0.464599504	0.26168251	0.800064755	0.06532841
5.7	3.8	1.7	0.3	0.633251803	0.75475105	0.827908504	0.94365976	0.820258242	0.08259987	0.073313749	0.627651344	0.017966757	0.197857776	0.049599306	0.871349359	0.614588324	0.988041467	0.054964186	0.445585006
5.1	3.8	1.5	0.3	0.996267123	0.497809443	0.965835131	0.710266868	0.195028849	0.123380772	0.35884165	0.184896594	0.599567781	0.2187694	0.305124441	0.779004046	0.410154864	0.015533455	0.63527367	0.978918237
5.4	3.4	1.7	0.2	0.810301544	0.808392886	0.406966597	0.176580428	0.400839437	0.659447259	0.820961923	0.462275556	0.28947967	0.692382759	0.93064934	0.544816874	0.136706915	0.201891702	0.423758578	0.693792693
5.1	3.7	1.5	0.4	0.149046027	0.947443002	0.538999677	0.491778582	0.534293564	0.489950676	0.575921423	0.595556431	0.954281568	0.375134625	0.418617754	0.737249621	0.074776592	0.064774722	0.756782118	0.121584249
4.6	3.6	1	0.2	0.85512306	0.006318843	0.487720849	0.672196717	0.52851785	0.102729349	0.296601714	0.065370451	0.959658675	0.369010737	0.114611775	0.863442261	0.2530058	0.827142252	0.325558073	0.773537205
5.1	3.3	1.7	0.5	0.226424876	0.666899821	0.060783994	0.542448696	0.211104804	0.457128702	0.997240888	0.813174127	0.877286248	0.990546362	0.709289251	0.808259606	0.389775502	0.264468697	0.018755068	0.243573992
4.8	3.4	1.9	0.2	0.94918837	0.892663188	0.58497409	0.431774599	0.587521776	0.950459636	0.803323237	0.74318039	0.877922428	0.186251221	0.845816937	0.672221382	0.751173376	0.010362425	0.716249157	0.050911493
5	3	1.6	0.2	0.622462405	0.622371842	0.96653138	0.849562357	0.496802513	0.657175369	0.213827601	0.815967006	0.919794921	0.125655628	0.40712854	0.882981026	0.489579151	0.162949022	0.106122853	0.146082249
5	3.4	1.6	0.4	0.133859312	0.998377221	0.217762689	0.303405724	0.014999754	0.976174683	0.452756264	0.111816404	0.181384645	0.713991677	0.919659475	0.986594821	0.560296999	0.272536229	0.015298049	0.938001495
5.2	3.5	1.5	0.2	0.407500984	0.224977181	0.353814015	0.143779311	0.68316254	0.900823635	0.866803136	0.85409038	0.237200937	0.474662791	0.076517169	0.982675849	0.359020306	0.005365126	0.451929143	0.991285393
5.2	3.4	1.4	0.2	0.904313112	0.63397637	0.02598702	0.606571135	0.504662632	0.90383348	0.523960019	0.777132527	0.32095174	0.720346691	0.083526536	0.024739585	0.07417977	0.895093206	0.222892336	0.037972089
4.7	3.2	1.6	0.2	0.316797874	0.29176227	0.506068329	0.834077397	0.386364984	0.533558375	0.375362728	0.327812388	0.221362907	0.693617775	0.904406565	0.348521918	0.662202307	0.870302308	0.537284562	0.054063739
4.8	3.1	1.6	0.2	0.363552354	0.807131105	0.341095573	0.419806579	0.586852098	0.560800293	0.862096039	0.678402167	0.076309988	0.500709089	0.589610342	0.728241838	0.866810086	0.556201824	0.037049727	0.830752223
5.4	3.4	1.5	0.4	0.951187278	0.475448507	0.043409054	0.725506876	0.040705662	0.484562888	0.63488213	0.646909297	0.408670447	0.103696156	0.199229792	0.947863517	0.30335197	0.369927406	0.063476466	0.363060533
5.2	4.1	1.5	0.1	0.765425974	0.617923294	0.698894368	0.312360847	0.906945553	0.01578706	0.032599318	0.325189014	0.144095098	0.258890142	0.276907397	0.093914759	0.660303549	0.457101512	0.044986454	0.340177762
5.5	4.2	1.4	0.2	0.359348161	0.039214097	0.500957938	0.573168688	0.963215944	0.703912113	0.715183646	0.791832622	0.291565304	0.12106539	0.775983836	0.001779254	0.689545739	0.680415341	0.162469643	0.487572521
4.9	3.1	1.5	0.1	0.084339283	0.762051742	0.226131755	0.028651495	0.06288786	0.278817189	0.045032914	0.94483758	0.940001627	0.336493282	0.054844512	0.45956331	0.920906211	0.929776099	0.967343458	0.442836545
5	3.2	1.2	0.2	0.244479429	0.952950516	0.692684362	0.926297142	0.506084335	0.292032395	0.38585854	0.764098323	0.450359003	0.554228711	0.266458155	0.314049149	0.546074574	0.49251372	0.191077827	0.590454164
5.5	3.5	1.3	0.2	0.859691043	0.48635027	0.58314359	0.866894128	0.580258726	0.645311206	0.522693564	0.900997858	0.542397449	0.356493534	0.174808283	0.841406652	0.594781497	0.466388519	0.997038712	0.255575329
4.9	3.1	1.5	0.1	0.433188098	0.62542814	0.819589975	0.820265577	0.64858975	0.329419631	0.779132511	0.84979444	0.55559523	0.724705296	0.920279458	0.931068723	0.631770384	0.52496867	0.070517993	0.858680532
4.4	3	1.3	0.2	0.764459832	0.660502105	0.756280406	0.081309726	0.792701677	0.817740916	0.730102759	0.511206671	0.499990343	0.519349487	0.379059806	0.600118724	0.446168077	0.551500407	0.761456609	0.421481511
5.1	3.4	1.5	0.2	0.618043456	0.917158821	0.926089992	0.662577888	0.890724265	0.409989251	0.809220476	0.099139708	0.934393608	0.648267077	0.106781138	0.526108238	0.41796617	0.470110914	0.598868093	0.676145475
5	3.5	1.3	0.3	0.504133951	0.451917798	0.915435276	0.603848093	0.15694441	0.17810072	0.792739305	0.502259467	0.162961981	0.096576648	0.40456356	0.534281372	0.909733077	0.338673855	0.413428947	0.262293531
4.5	2.3	1.3	0.3	0.641789477	0.316628381	0.25361334	0.218037112	0.936248868	0.29534341	0.325604075	0.162977942	0.09335019	0.301711007	0.682366718	0.164210499	0.805014713	0.02942629	0.689400061	0.65266084
4.4	3.2	1.3	0.2	0.108403406	0.056456783	0.528273379	0.301083585	0.167238836	0.658227135	0.354080215	0.460075117	0.664755291	0.145980672	0.91194939	0.346321135	0.527283463	0.953086812	0.671903761	0.841091335
5	3.5	1.6	0.6	0.12322511	0.251345718	0.696142564	0.984916526	0.936733106	0.43304601	0.465735406	0.692716592	0.126730979	0.502509324	0.165367227	0.989503418	0.061663221	0.930394635	0.063417399	0.713702309
5.1	3.8	1.9	0.4	0.626893736	0.687942826	0.697647087	0.064106004	0.083634925	0.570045081	0.711746494	0.218455088	0.857089559	0.22261007	0.582822322	0.54289219	0.882782181	0.91428281	0.083686306	0.318100152
4.8	3	1.4	0.3	0.282421397	0.663098934	0.46603974	0.513770634	0.970027805	0.720300757	0.721715742	0.541284809	0.875100125	0.16994707	0.289388556	0.115652905	0.093489273	0.09238235	0.611866639	0.393355219
5.1	3.8	1.6	0.2	0.661338522	0.708677328	0.295475473	0.193066481	0.864951809	0.383112541	0.384265249	0.678171745	0.907485451	0.733427843	0.681119181	0.08573742	0.399732821	0.951663615	0.053436522	0.894074768
4.6	3.2	1.4	0.2	0.787663058	0.533220146	0.623040678	0.907455586	0.11937787	0.853254005	0.655709442	0.010263505	0.389157837	0.93545047	0.811596033	0.575165845	0.147403173	0.310370904	0.558089774	0.924498722
5.3	3.7	1.5	0.2	0.444369039	0.539729381	0.864454546	0.291008473	0.211451933	0.848043947	0.600554701	0.022183623	0.405718498	0.257618749	0.711582302	0.516232078	0.055328279	0.847994847	0.698904128	0.9749902
5	3.3	1.4	0.2	0.396732392	0.233936701	0.584053428	0.880974547	0.635999157	0.976981785	0.652685988	0.472860658	0.384309504	0.23992793	0.383661981	0.251765407	0.871076193	0.38570549	0.40266188	0.093868986
7	3.2	4.7	1.4	0.126568921	0.208909535	0.855035016	0.652841895	0.408555924	0.844741397	0.311410689	0.406449784	0.159959094	0.590989142	0.038999929	0.361736615	0.334857014	0.569703979	0.90890767	0.238488689
6.4	3.2	4.5	1.5	0.700401901	0.132383688	0.021502976	0.174653071	0.151870257	0.056177375	0.329832358	0.249351237	0.484096009	0.802543848	0.495756119	0.804091457	0.592239693	0.548478928	0.545778685	0.510538209
6.9	3.1	4.9	1.5	0.231960595	0.023424569	0.181783044	0.424887166	0.405955436	0.512869829	0.483258346	0.28380186	0.004490733	0.085794703	0.779293477	0.519107167	0.305918171	0.193924185	0.102564855	0.995626554
5.5	2.3	4	1.3	0.027748611	0.881636483	0.301138048	0.168493163	0.470594785	0.8514361	0.891327543	0.851857292	0.026039771	0.881095601	0.250409933	0.94680124	0.031899111	0.127451667	0.427850725	0.780047112
6.5	2.8	4.6	1.5	0.060429287	0.360142887	0.251415538	0.172120868	0.630792514	0.794979525	0.480263404	0.108189661	0.205383433	0.488928961	0.928786661	0.084804214	0.313312308	0.638242328	0.09993292	0.557371914
5.7	2.8	4.5	1.3	0.881951585	0.061499089	0.45377929	0.754540374	0.542764886	0.333308465	0.690532178	0.671304807	0.723592418	0.844106647	0.530368314	0.900917954	0.068292649	0.624382557	0.378304648	0.50883205
6.3	3.3	4.7	1.6	0.668354532	0.238329569	0.555169993	0.465133434	0.061252114	0.951389626	0.940967386	0.169390993	0.389159014	0.526001577	0.27809383	0.289879818	0.038465651	0.836724254	0.189332673	0.435063732
4.9	2.4	3.3	1	0.690359402	0.4226447	0.878143187	0.376585284	0.63139339	0.362640946	0.20301953	0.102602575	0.076806871	0.796170994	0.031435193	0.335730813	0.037298041	0.967631704	0.108457973	0.143653667
6.6	2.9	4.6	1.3	0.61665504	0.8743091	0.45904553	0.482676022	0.36226215	0.313273912	0.583736947	0.973843141	0.559280332	0.906481137	0.624345418	0.484076804	0.074671254	0.340241862	0.826846391	0.545619875
5.2	2.7	3.9	1.4	0.437972477	0.192905522	0.797401847	0.240312803	0.503761644	0.759578025	0.132842779	0.883096741	0.343675618	0.113242572	0.421581963	0.49352058	0.132239126	0.784556687	0.897471716	0.168091539
5	2	3.5	1	0.814196219	0.597262834	0.066628395	0.571312648	0.537041242	0.433396044	0.715804057	0.459770194	0.828627075	0.706856479	0.463386252	0.21100212	0.069389685	0.317206711	0.779887682	0.782984512
5.9	3	4.2	1.5	0.946940712	0.507036204	0.769904774	0.051229608	0.322803606	0.029628047	0.871120233	0.93108658	0.663233371	0.320439908	0.268051708	0.936505348	0.588667255	0.320596413	0.663241373	0.898933162
6	2.2	4	1	0.816209589	0.452384396	0.816025917	0.155305294	0.107072542	0.593183942	0.800527558	0.93325641	0.769645427	0.37752033	0.10013158	0.202112635	0.766830374	0.744479543	0.055071406	0.090837656
6.1	2.9	4.7	1.4	0.274577177	0.858350915	0.768396313	0.23726464	0.006406924	0.095612499	0.686676843	0.863145454	0.184851133	0.011319744	0.065705329	0.625140089	0.937219144	0.377709258	0.118486407	0.263345178
5.6	2.9	3.6	1.3	0.202898596	0.41493283	0.899251679	0.759342449	0.729778302	0.444800141	0.330240623	0.380884321	0.703002795	0.306244394	0.826757521	0.430669799	0.691568037	0.665615586	0.880531268	0.2447073
6.7	3.1	4.4	1.4	0.178238146	0.692713543	0.246762986	0.609629058	0.208649554	0.978137578	0.726171851	0.975782155	0.983012598	0.604135871	0.756235063	0.592442727	0.474922199	0.177272867	0.483660134	0.571250971
5.6	3	4.5	1.5	0.17107138	0.383653635	0.515506773	0.510587957	0.930316429	0.528908033	0.22538356	0.16534101	0.220888064	0.536732156	0.292779721	0.530323907	0.029354936	0.136704528	0.13694918	0.204866933
5.8	2.7	4.1	1	0.186955875	0.692206748	0.289130851	0.727371492	0.584987546	0.957871145	0.020947768	0.01413002	0.673181555	0.74694818	0.254749493	0.997517662	0.281682558	0.714042554	0.666994963	0.138037967
6.2	2.2	4.5	1.5	0.530838249	0.077158975	0.784435588	0.146773148	0.319801525	0.986912685	0.716189629	0.008579374	0.3218559	0.995158286	0.014267657	0.798479704	0.541194419	0.200361937	0.682394293	0.121131834
5.6	2.5	3.9	1.1	0.780740578	0.202675101	0.411995927	0.45778557	0.098004843	0.977395084	0.178257294	0.556299248	0.814331159	0.310738376	0.262732605	0.327171395	0.557509051	0.298948895	0.837502286	0.742350655
5.9	3.2	4.8	1.8	0.5817308	0.084884013	0.86750304	0.707384979	0.859492816	0.80343284	0.501377296	0.823588957	0.84553087	0.93175055	0.49565003	0.709920046	0.559200183	0.278601712	0.448381271	0.550053143
6.1	2.8	4	1.3	0.627924842	0.999943756	0.887322379	0.977556223	0.31296241	0.967923627	0.513583032	0.947568668	0.723802097	0.143194237	0.905090827	0.801314991	0.450496206	0.213461242	0.4148357	0.949014922
6.3	2.5	4.9	1.5	0.066617636	0.931767044	0.364173596	0.450409826	0.635597978	0.292199494	0.423038948	0.213400872	0.67047346	0.270629408	0.257467204	0.952938403	0.468559742	0.947989061	0.920015982	0.619912052
6.1	2.8	4.7	1.2	0.12312753	0.247622658	0.644771832	0.525748743	0.840522848	0.561967411	0.756868611	0.32202897	0.636922269	0.702810514	0.31823687	0.25597166	0.040614009	0.187137733	0.748967355	0.548417938
6.4	2.9	4.3	1.3	0.262954019	0.968088656	0.888729829	0.697597892	0.829280746	0.174937295	0.027872363	0.099050826	0.735053586	0.63085103	0.578672474	0.57120517	0.950040111	0.940490374	0.178496002	0.218319743
6.6	3	4.4	1.4	0.389051717	0.515005553	0.31095926	0.266387747	0.543711256	0.749549647	0.349284156	0.733000133	0.773129476	0.034936646	0.329228217	0.151097961	0.173346308	0.281532514	0.931050982	0.365418622
6.8	2.8	4.8	1.4	0.711379612	0.307397289	0.086819892	0.904093964	0.157184697	0.707705127	0.435951859	0.307458862	0.694251233	0.232664114	0.554714345	0.441137505	0.672442266	0.368600589	0.328432605	0.904933093
6.7	3	5	1.7	0.534865304	0.480248642	0.498982081	0.788729514	0.362808154	0.220234566	0.182909221	0.028224706	0.33557988	0.101849107	0.796159616	0.73790404	0.623885518	0.777810277	0.922917012	0.0117659
6	2.9	4.5	1.5	0.305317653	0.714139724	0.90657783	0.145893685	0.063897753	0.428806004	0.252040617	0.957990659	0.229485434	0.612568189	0.874247326	0.628680117	0.200109229	0.72663911	0.334495535	0.887628522
5.7	2.6	3.5	1	0.237082268	0.807744915	0.56705551	0.758913633	0.300879896	0.51644061	0.537156649	0.728153979	0.350936286	0.03168159	0.785448886	0.240836017	0.985016719	0.701589723	0.816329423	0.387437736
5.5	2.4	3.8	1.1	0.32307674	0.486916301	0.990196829	0.113217104	0.879536675	0.760286705	0.434827244	0.526352952	0.78993049	0.440817044	0.857501046	0.612652583	0.221031128	0.466753643	0.453635863	0.710677687
5.5	2.4	3.7	1	0.15061804	0.146840405	0.616365199	0.88915597	0.001772969	0.100775559	0.744204354	0.017250195	0.379095808	0.020981202	0.677651564	0.617689389	0.021886291	0.269739917	0.958147243	0.066777502
5.8	2.7	3.9	1.2	0.941231919	0.926972452	0.23341433	0.172422686	0.453515803	0.091160151	0.821871399	0.984894777	0.957594334	0.541354963	0.895536561	0.629618186	0.598988847	0.962276775	0.216432285	0.94500116
6	2.7	5.1	1.6	0.542191815	0.067008586	0.508086805	0.027884039	0.359504047	0.229115026	0.916495959	0.586870677	0.38425661	0.721999208	0.995749237	0.468004157	0.309544412	0.460586264	0.277278807	0.572465118
5.4	3	4.5	1.5	0.130148483	0.581583764	0.946485356	0.374492128	0.791699412	0.227516309	0.92781679	0.822808563	0.126298968	0.65505173	0.203919898	0.400791414	0.737902638	0.941151295	0.382852483	0.784170329
6	3.4	4.5	1.6	0.28868008	0.917906404	0.770453842	0.271920826	0.619921478	0.163261601	0.1243852	0.87925317	0.070449799	0.698320783	0.462368984	0.060819971	0.606646336	0.623194794	0.074606377	0.452499634
6.7	3.1	4.7	1.5	0.68552038	0.447314883	0.758208597	0.543176096	0.585099741	0.367974506	0.683871199	0.297631376	0.151704718	0.28040597	0.985345076	0.616719237	0.24177916	0.231805519	0.812954444	0.252599784
6.3	2.3	4.4	1.3	0.798215501	0.174618918	0.951224836	0.135286986	0.817701415	0.620821972	0.476317597	0.207033154	0.161455387	0.242501577	0.295888801	0.27527436	0.646901984	0.462797779	0.106942043	0.441127492
5.6	3	4.1	1.3	0.772367051	0.740089462	0.106656793	0.856374587	0.049364038	0.112907993	0.781963572	0.748014134	0.943225992	0.288380194	0.516613508	0.63235543	0.921454442	0.915751817	0.272709151	0.015416962
5.5	2.5	4	1.3	0.799682176	0.243821279	0.727028118	0.75433029	0.045738011	0.451466213	0.214878632	0.517261336	0.500137222	0.152207808	0.547777323	0.256789647	0.053105404	0.445110952	0.357008088	0.418904313
5.5	2.6	4.4	1.2	0.336714026	0.120609578	0.61000958	0.270848316	0.635078697	0.970594848	0.67443112	0.938372751	0.923877125	0.31407051	0.786242602	0.198947525	0.746427116	0.915371659	0.821118809	0.217525623
6.1	3	4.6	1.4	0.76229232	0.533770299	0.152291566	0.284973269	0.511491226	0.138631848	0.399747891	0.14438544	0.115143565	0.194581865	0.000563594	0.761893962	0.751509842	0.126777814	0.236821966	0.048286986
5.8	2.6	4	1.2	0.381967172	0.764881415	0.797584958	0.824850147	0.194628465	0.101915066	0.67568867	0.949082899	0.943587699	0.242963029	0.253742252	0.099863287	0.819995169	0.684608952	0.742423656	0.001136138
5	2.3	3.3	1	0.155877695	0.06676777	0.695013692	0.817134173	0.729117352	0.904982275	0.645289331	0.727943236	0.958496938	0.239113561	0.772437656	0.048901555	0.010559999	0.792471128	0.864416265	0.189298211
5.6	2.7	4.2	1.3	0.659844457	0.271225513	0.681300796	0.885051864	0.313414811	0.106469624	0.523589055	0.180237939	0.759986529	0.788143095	0.368751335	0.258397252	0.994973556	0.749291936	0.145207955	0.875704997
5.7	3	4.2	1.2	0.90394328	0.395691263	0.957438867	0.050874639	0.625235752	0.039676911	0.292325235	0.134071081	0.61559672	0.117661419	0.891966599	0.460150185	0.428609062	0.088764664	0.79997266	0.064241413
5.7	2.9	4.2	1.3	0.926963419	0.374056558	0.727205402	0.232110203	0.829076679	0.672268587	0.108027936	0.799959611	0.089030651	0.434626134	0.585681789	0.382352515	0.354664942	0.160430742	0.385392453	0.922417016
6.2	2.9	4.3	1.3	0.876106074	0.421248415	0.755883849	0.006706463	0.650546566	0.45871072	0.74211442	0.87764186	0.638055698	0.900134082	0.43610114	0.927747576	0.138545598	0.245728649	0.163215469	0.785987411
5.1	2.5	3	1.1	0.748451961	0.053074924	0.257043098	0.516354173	0.976843677	0.110648075	0.859699293	0.042242444	0.185592151	0.715269686	0.366065195	0.914072033	0.936403871	0.79462927	0.904149785	0.23048274
5.7	2.8	4.1	1.3	0.838983571	0.702324637	0.831805003	0.243959386	0.428628229	0.579538508	0.162961002	0.317476234	0.771299984	0.848138402	0.803891694	0.263359704	0.925594074	0.071264052	0.069381934	0.09437487
6.3	3.3	6	2.5	0.476098478	0.501368057	0.507560182	0.544746532	0.700925353	0.55871027	0.841198486	0.098567156	0.024319685	0.908810155	0.392284979	0.766246812	0.50263816	0.862201659	0.783326639	0.591692792
5.8	2.7	5.1	1.9	0.962328091	0.72406669	0.952415467	0.294584684	0.023749194	0.859884768	0.124018404	0.042147472	0.184093277	0.749696726	0.709964625	0.44684465	0.051910903	0.196348507	0.083608996	0.368006424
7.1	3	5.9	2.1	0.777459091	0.626890106	0.343120175	0.887522911	0.833382601	0.083217537	0.475881408	0.930945673	0.3964154	0.006164441	0.140603877	0.346150183	0.368344423	0.393944165	0.017673182	0.939457388
6.3	2.9	5.6	1.8	0.694771233	0.566054556	0.446240984	0.715202257	0.0430214	0.859022743	0.547869109	0.161462029	0.231644746	0.97962783	0.612088461	0.025822933	0.681256131	0.340785966	0.586636358	0.69664198
6.5	3	5.8	2.2	0.443695749	0.547508321	0.468168108	0.187728368	0.163981805	0.912146302	0.243603149	0.10386597	0.53961703	0.229201786	0.876462981	0.920307796	0.947908831	0.7926811	0.924058032	0.80791377
7.6	3	6.6	2.1	0.936552744	0.112399287	0.887645956	0.266859603	0.822916453	0.513944517	0.195116514	0.962870927	0.321922824	0.751782808	0.697201839	0.939311382	0.763540931	0.457796192	0.135711064	0.997331977
4.9	2.5	4.5	1.7	0.428127035	0.201063869	0.789637046	0.546109364	0.473162388	0.719942426	0.644437698	0.750959042	0.947454526	0.963164411	0.045500109	0.619289408	0.99816684	0.83236252	0.259380511	0.812008316
7.3	2.9	6.3	1.8	0.556518898	0.130569443	0.262129399	0.811806027	0.596574544	0.813948346	0.040184635	0.272200327	0.736728267	0.192104142	0.266377801	0.079518352	0.895902764	0.917532613	0.310631429	0.184982277
6.7	2.5	5.8	1.8	0.287481435	0.061613592	0.862711081	0.288994361	0.061953405	0.609004223	0.02010921	0.201249939	0.241194065	0.150784238	0.509427872	0.314121021	0.139153251	0.471121032	0.183121637	0.501287672
7.2	3.6	6.1	2.5	0.203651917	0.142866288	0.265127633	0.503876071	0.490144808	0.080704934	0.528578498	0.745952668	0.196608208	0.108610329	0.033323009	0.22742401	0.65214581	0.748087132	0.989573529	0.199690407
6.5	3.2	5.1	2	0.464645294	0.127484564	0.257001951	0.75759854	0.725382956	0.743265597	0.023588131	0.248404043	0.880070393	0.258943985	0.047798988	0.604896591	0.939439194	0.017559487	0.734727416	0.099460301
6.4	2.7	5.3	1.9	0.942344303	0.935895406	0.339665967	0.952019278	0.356275675	0.362838866	0.779836766	0.908610908	0.620824248	0.268456592	0.646772822	0.606664799	0.848054289	0.060148768	0.537247559	0.202604906
6.8	3	5.5	2.1	0.565689173	0.328361519	0.694209455	0.355247758	0.705460722	0.146189966	0.223584148	0.794454617	0.993572655	0.31019105	0.624760616	0.805469066	0.099128646	0.352582659	0.228288277	0.021718797
5.7	2.5	5	2	0.653035109	0.466238744	0.181916968	0.073254252	0.776496688	0.055469621	0.745613954	0.736053827	0.60741463	0.550703212	0.173652501	0.645818603	0.985439544	0.071155538	0.444266547	0.189920962
5.8	2.8	5.1	2.4	0.627811024	0.890333691	0.898899915	0.111817991	0.82379489	0.835466546	0.287259686	0.262770776	0.706597951	0.780793523	0.369191366	0.155165186	0.266491076	0.474634186	0.478369266	0.059284249
6.4	3.2	5.3	2.3	0.775674055	0.481293373	0.731510052	0.732156847	0.47291688	0.063012757	0.027796137	0.641710409	0.53576409	0.198091955	0.726589495	0.608001272	0.468851953	0.973747869	0.422047936	0.159167153
6.5	3	5.5	1.8	0.569519898	0.914275797	0.662372665	0.439224521	0.168355831	0.516416164	0.129454127	0.061086758	0.988078521	0.982703211	0.710427733	0.528313154	0.283254684	0.424009407	0.971127282	0.189195488
7.7	3.8	6.7	2.2	0.832626814	0.009337765	0.205420932	0.504329912	0.90135651	0.277674308	0.15346155	0.010997291	0.201440726	0.034229344	0.172469199	0.863572739	0.070480027	0.131779368	0.149448092	0.609633003
7.7	2.6	6.9	2.3	0.016319825	0.367771364	0.421958569	0.381691806	0.070988697	0.806469872	0.672055851	0.95815713	0.328237373	0.837317847	0.847845538	0.754299704	0.025733527	0.822213687	0.149703732	0.944349751
6	2.2	5	1.5	0.519513741	0.455580422	0.785013599	0.156935983	0.439574108	0.620538869	0.718483699	0.100339206	0.159272942	0.358787215	0.685627734	0.651796846	0.866959273	0.62327677	0.880641552	0.445374034
6.9	3.2	5.7	2.3	0.206036534	0.45071108	0.252420935	0.529159349	0.906888191	0.010131504	0.501617515	0.767948391	0.114840955	0.62793876	0.736089811	0.190267303	0.073896015	0.481882697	0.802534993	0.594646051
5.6	2.8	4.9	2	0.389546094	0.52256561	0.510347007	0.952918754	0.21792798	0.675710529	0.231845633	0.929566898	0.772753267	0.30059989	0.353257797	0.287299382	0.138362317	0.199743251	0.512278905	0.745394528
7.7	2.8	6.7	2	0.113179021	0.027723373	0.767003314	0.124105363	0.035168665	0.295324356	0.692128594	0.032000644	0.205868535	0.343683357	0.102340136	0.394694876	0.93088628	0.205497125	0.167944609	0.979646971
6.3	2.7	4.9	1.8	0.021383889	0.858046583	0.981780841	0.63382656	0.770607922	0.114599514	0.692614041	0.898572989	0.071401115	0.424887528	0.417898056	0.998802185	0.54447058	0.073100232	0.390676448	0.251967408
6.7	3.3	5.7	2.1	0.913123202	0.078180447	0.487988514	0.097726299	0.133985103	0.044801512	0.668229402	0.857709739	0.66187251	0.196122825	0.97069067	0.417642185	0.933235614	0.242067507	0.003756947	0.127191476
7.2	3.2	6	1.8	0.729231722	0.786051142	0.616147854	0.895563075	0.43850241	0.643623015	0.395200973	0.962114724	0.791918684	0.855085564	0.341505937	0.427306003	0.894467975	0.809873646	0.026243612	0.06968689
